full_match,partial_match,total,date
9,0,9,2026-07-17
9,0,9,2026-07-18
9,0,9,2026-07-19
9,0,9,2026-07-20
9,1,10,2026-07-21
9,1,10,2026-07-22
9,1,10,2026-07-23
9,1,10,2026-07-24
9,1,10,2026-07-25
9,1,10,2026-07-26
9,1,10,2026-07-27
9,1,10,2026-07-28
9,1,10,2026-07-29
9,1,10,2026-07-30
9,1,10,2026-07-31
9,1,10,2026-08-01
9,1,10,2026-08-02
9,1,10,2026-08-03
9,1,10,2026-08-04
9,1,10,2026-08-05
9,1,10,2026-08-06
9,1,10,2026-08-07
9,1,10,2026-08-08
9,1,10,2026-08-09
9,1,10,2026-08-10
9,1,10,2026-08-11
9,1,10,2026-08-12
9,1,10,2026-08-13
9,1,10,2026-08-14
9,1,10,2026-08-15
9,1,10,2026-08-16
9,1,10,2026-08-17
9,1,10,2026-08-18
9,1,10,2026-08-19
9,1,10,2026-08-20
9,1,10,2026-08-21
9,1,10,2026-08-22
9,1,10,2026-08-23
9,1,10,2026-08-24
9,1,10,2026-08-25
9,1,10,2026-08-26
9,1,10,2026-08-27
9,1,10,2026-08-28
9,1,10,2026-08-29
9,1,10,2026-08-30
9,1,10,2026-08-31
9,1,10,2026-09-01
9,1,10,2026-09-02
9,1,10,2026-09-03
9,1,10,2026-09-04
